ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4
314145,51,N,3,67,64000,3.411,3.411,38.597649,-121.443024,,OR,2,EB Exposition Bl,1,,,
314147,51,N,3,67,64000,3.411,3.411,38.597649,-121.443024,0.329,ML,2,EB Exposition Bl,1,,,
314157,51,S,3,67,64000,3.763,3.763,38.601001,-121.438281,0.395,ML,4,51/160 IC,1,,,
314159,160,S,3,67,,3.758,15.868,38.165059,-121.625886,5,ML,2,51/160 IC,1,,,
314160,160,N,3,67,,3.758,15.868,38.165058,-121.625883,,FR,1,NB160->Arden,1,,,
314165,80,W,3,67,,R10.733,94.358,38.645697,-121.381619,1.052,ML,3,Route 244/Auburn Blvd,1,,,
314171,80,W,3,67,,R10.733,94.358,38.645697,-121.381619,,OR,2,Rt. 244/NB Watt Ave,1,,,
314177,80,W,3,67,64000,M9.355,93.26,38.640151,-121.399846,,OR,2,Longview Dr,1,,,
314182,80,W,3,67,,16.517,100.017,38.70566,-121.311747,,OR,2,EB Antelope Rd,1,,,
314190,80,W,3,67,,16.712,100.212,38.707798,-121.309389,,OR,2,WB Antelope Rd,1,,,
314194,99,N,3,67,28112,0.179,274.649,38.246551,-121.288429,,FF,2,99NB->50WB,1,,,
314195,51,N,3,67,64000,0.179,0.179,38.561216,-121.472231,,OR,1,T St,1,,,
314201,80,W,3,61,,0.249,101.749,38.724578,-121.290759,,OR,2,SB Riverside Ave,1,,,
314204,80,W,3,61,62938,0.377,101.877,38.725984,-121.289214,,OR,1,NB Riverside Ave,1,,,
314217,80,W,3,61,62938,5.949,107.449,38.787309,-121.224234,0.76,ML,3,EB Rocklin Rd,1,,,
314218,80,W,3,61,62938,5.949,107.449,38.787309,-121.224234,,OR,2,EB Rocklin Rd,1,,,
314230,50,W,3,67,,21.558,27.228,38.643465,-121.113672,0.557,ML,2,NB East Bidwell,1,,,
314231,50,W,3,67,,21.558,27.228,38.643465,-121.113672,,OR,2,NB East Bidwell,1,,,
314241,50,W,3,67,,21.364,27.034,38.64332,-121.117168,0.433,ML,3,SB East Bidwell,1,,,
314242,50,W,3,67,,21.364,27.034,38.64332,-121.117168,,OR,2,SB East Bidwell,1,,,
314248,50,E,3,67,,21.65,27.32,38.643267,-121.112084,0.525,ML,3,NB Scott Rd,1,,,
314254,80,E,3,57,80588,17.128,187.693,39.343051,-120.161288,4.457,ML,2,Truckee,1,,,
314255,80,W,3,57,80588,17.128,187.949,39.343133,-120.161449,4.457,ML,2,Truckee,1,,,
314262,50,W,3,67,,16.923,22.593,38.639838,-121.198425,,OR,3,Folsom Blvd,1,,,
314270,50,E,3,67,64000,R1.413,7.047,38.557621,-121.448474,0.678,ML,5,48th St,1,,,
314277,80,E,3,57,,29.506,200.071,39.422168,-120.034939,5,ML,2,Farad,1,,,
314291,50,E,3,67,,12.574,18.244,38.609417,-121.269079,,OR,2,NB Sunrise Blvd,1,,,
314297,50,E,3,67,,12.46,18.13,38.608682,-121.270954,,OR,2,SB Sunrise Blvd,1,,,
314336,70,E,3,115,,13.524,20.149,39.12908,-121.584575,2.919,ML,2,North Beale Road,1,,,
314342,70,W,3,115,,13.524,20.149,39.129002,-121.584723,5,ML,2,North Beale Road,1,,,
314343,70,E,3,115,,13.524,20.149,39.12908,-121.584575,,OR,1,North Beale Road,1,,,
314355,70,E,3,115,,R11.064,19.311,39.121638,-121.572252,2.919,ML,2,Feather River Blvd,1,,,
314371,50,E,3,67,64000,R3.615,9.249,38.553402,-121.410326,0.187,ML,4,SB Howe,1,,,
314379,50,E,3,67,,21.427,27.097,38.643112,-121.115975,0.478,ML,2,SB Scott Rd,1,,,
314380,50,E,3,67,,21.427,27.097,38.643112,-121.115975,,OR,2,SB Scott Rd,1,,,
314402,51,S,3,67,,8.675,8.657,38.647455,-121.376054,0.423,ML,3,RTE 244 Conn. Ramp,1,,,
314407,51,S,3,67,,8.675,8.657,38.647455,-121.376054,,OR,1,RTE 244 Conn. Ramp,1,,,
314419,80,W,3,67,,14.498,97.998,38.683477,-121.336101,0.31,ML,4,WB Elkhorn Blvd,1,,,
314420,80,W,3,67,,14.498,97.998,38.683477,-121.336101,,OR,2,WB Elkhorn Blvd,1,,,
314421,80,W,3,67,,14.498,97.998,38.683477,-121.336101,,OR,1,WB Elkhorn Blvd,1,,,
314433,80,W,3,67,,14.343,97.843,38.681781,-121.33798,0.386,ML,4,EB Elkhorn Blvd,1,,,
314434,80,W,3,67,,14.343,97.843,38.681781,-121.33798,,OR,2,EB Elkhorn Blvd,1,,,
314446,80,E,3,67,,14.574,98.074,38.683947,-121.335012,0.275,ML,4,WB Greenback Lane,1,,,
314447,80,E,3,67,,14.574,98.074,38.683947,-121.335012,,OR,2,WB Greenback Lane,1,,,
314460,80,E,3,67,,14.412,97.912,38.682188,-121.336967,0.424,ML,4,EB Greenback Lane,1,,,
314461,80,E,3,67,,14.412,97.912,38.682188,-121.336967,,OR,2,EB Greenback Lane,1,,,
314462,80,E,3,67,,14.412,97.912,38.682188,-121.336967,,OR,1,EB Greenback Lane,1,,,
314485,80,W,3,67,,12.515,96.015,38.661506,-121.359735,0.341,ML,4,WB Madison Ave,1,,,
314486,80,W,3,67,,12.515,96.015,38.661506,-121.359735,,OR,2,WB Madison to WB 80,1,,,
314491,80,W,3,67,,12.377,95.877,38.659994,-121.361406,0.325,ML,5,EB Madison Ave,1,,,
314492,80,W,3,67,,12.377,95.877,38.659994,-121.361406,,OR,2,EB Madison to WB 80,1,,,
314501,99,S,3,67,64000,17.502,291.947,38.472569,-121.421128,0.244,ML,3,Mack Rd,1,,,
314503,99,S,3,67,64000,17.502,291.947,38.472569,-121.421128,,OR,1,Off Bruceville Rd,1,,,
314509,80,E,3,67,84816,0.161,84.066,38.60021,-121.546334,0.171,ML,2,FF 80E/WB -> 244EB,1,,,
314514,80,E,3,67,,R10.3,94.205,38.644777,-121.384187,0.735,ML,3,E of Watt Ave,1,,,
314521,160,N,3,67,64000,45.987,48.588,38.600099,-121.451139,3.563,ML,2,Exposition Blvd,1,,,
314536,50,E,3,67,,R10.848,16.482,38.590248,-121.288414,0.377,ML,4,SB Zinfandel Dr,1,,,
314548,80,E,3,113,84816,9.11,81.297,38.573984,-121.57867,1.286,ML,5,Enterprise Blvd,1,,,
314549,80,E,3,113,84816,9.11,81.297,38.573984,-121.57867,,OR,2,Enterprise Blvd,1,,,
314559,50,E,3,67,64000,R3.785,9.419,38.554083,-121.40731,0.379,ML,4,NB Howe/Power Inn,1,,,
314560,50,E,3,67,64000,R3.785,9.419,38.554083,-121.40731,,OR,2,NB Howe/Power Inn,1,,,
314566,50,E,3,67,64000,R3.615,9.249,38.553402,-121.410326,,OR,2,SB Howe,1,,,
314575,160,N,3,67,64000,45.987,48.588,38.600099,-121.451139,,OR,2,Exposition Blvd,1,,,
314576,160,N,3,67,64000,45.987,48.588,38.600099,-121.451139,,FR,1,Exposition Blvd,1,,,
314580,160,S,3,67,64000,45.987,48.588,38.60025,-121.450708,3.563,ML,2,Exposition Blvd,1,,,
314598,51,S,3,67,64000,5.913,5.895,38.624709,-121.415897,0.678,ML,3,Howe Ave,1,,,
314599,51,S,3,67,64000,5.913,5.895,38.624709,-121.415897,,OR,1,Howe Ave,1,,,
314615,99,N,3,67,64000,17.161,291.631,38.468819,-121.416935,,OR,1,Stockton Blvd,1,,,
314616,99,S,3,67,64000,17.057,291.502,38.46754,-121.416017,,OR,1,Stockton Blvd,1,,,
314617,99,S,3,67,64000,17.057,291.502,38.46754,-121.416017,0.592,ML,3,Stockton Blvd,1,,,
314618,51,S,3,67,64000,1.097,1.097,38.573898,-121.467078,,FR,2,J St,1,,,
314621,50,W,3,113,84816,0.576,0.576,38.575318,-121.558708,,FF,2,FF 50WB->80EB,1,,,
314625,99,S,3,67,22020,15.517,289.962,38.446758,-121.405805,0.356,ML,2,Jacinto Rd,1,,,
314646,51,N,3,67,64000,4.273,4.273,38.605914,-121.432321,,OR,1,Arden Way,1,,,
314647,51,S,3,67,64000,4.273,4.273,38.606337,-121.432286,,OR,1,Arden Way,1,,,
314649,51,N,3,67,64000,4.273,4.273,38.605914,-121.432321,,OR,1,Arden Way,1,,,
314650,51,S,3,67,64000,4.273,4.273,38.606337,-121.432286,,FR,1,Arden Way,1,,,
314652,5,S,3,67,,13.261,508.554,38.443625,-121.491193,0.804,ML,3,Beach Lake,1,,,
314666,50,E,3,67,,R7.799,13.433,38.566218,-121.335447,,OR,2,NB Bradshaw Rd,1,,,
314668,50,E,3,67,,R7.799,13.433,38.566218,-121.335447,0.292,ML,4,NB Bradshaw Rd,1,,,
314679,99,S,3,67,22020,16.318,290.763,38.457616,-121.410983,,OR,2,WB Consumnes River,1,,,
314680,99,S,3,67,22020,16.318,290.763,38.457616,-121.410983,,FR,2,WB Consumnes River,1,,,
314681,99,S,3,67,22020,16.318,290.763,38.457616,-121.410983,0.413,ML,2,WB Comsumnes River,1,,,
314688,99,S,3,67,22020,13.764,288.209,38.422772,-121.395078,,OR,1,EB Laguna Blvd,1,,,
314689,99,S,3,67,22020,13.764,288.209,38.422772,-121.395078,1.205,ML,2,EB Laguna Blvd,1,,,
314697,99,N,3,67,22020,13.289,287.759,38.41632,-121.391936,0.244,ML,2,Red Fox,1,,,
314698,99,N,3,67,22020,13.289,287.759,38.41632,-121.391936,0.229,ML,2,Red Fox,1,,,
314711,50,E,3,67,,R7.686,13.32,38.565351,-121.337216,0.315,ML,4,Bradshaw Off-ramp,1,,,
314712,50,E,3,67,,R7.686,13.32,38.565351,-121.337216,0.057,ML,4,SB Bradshaw Rd,1,,,
314719,65,S,3,61,,R7.189,66.907,38.787222,-121.285685,,OR,2,Pleasant Grove Blvd,1,,,
314723,65,S,3,61,,R7.189,66.907,38.787222,-121.285685,,OR,1,WB PleasantGrove,1,,,
314724,65,S,3,61,,R7.189,66.907,38.787222,-121.285685,0.212,ML,2,Pleasant Grove Blvd,1,,,
314726,50,E,3,67,,R7.686,13.32,38.565351,-121.337216,,OR,2,SB Bradshaw Rd,1,,,
314730,99,N,3,67,22020,12.801,287.271,38.409665,-121.388824,0.244,ML,2,Elk Grove Blvd,1,,,
314751,99,S,3,67,,19.729,294.174,38.497373,-121.447453,,OR,1,WB Florin Rd,1,,,
314755,99,S,3,67,,19.494,293.939,38.494759,-121.444679,,OR,1,EB Florin Rd,1,,,
314756,99,S,3,67,,19.494,293.939,38.494759,-121.444679,,FR,1,EB Florin Rd,1,,,
314768,5,N,3,67,64000,16.771,512.064,38.489846,-121.514043,0.439,ML,3,S Land Park Dr,1,,,
314773,5,S,3,67,64000,16.771,512.064,38.489782,-121.514316,0.668,ML,3,S Land Park Dr,1,,,
314780,5,N,3,67,64000,18.244,513.537,38.510081,-121.521912,0.658,ML,4,Gloria Dr,1,,,
314786,5,S,3,67,64000,18.244,513.537,38.510029,-121.522187,0.658,ML,4,Gloria Dr,1,,,
314792,5,N,3,67,64000,19.924,515.217,38.533567,-121.51713,0.611,ML,4,25th Ave,1,,,
314799,5,S,3,67,64000,19.924,515.217,38.533625,-121.517368,0.611,ML,4,25th Ave,1,,,
314803,5,S,3,67,64000,22.611,517.904,38.568955,-121.51041,,FF,2,FF 5SB -> 50EB,1,,,
314808,5,N,3,67,64000,22.639,517.932,38.569219,-121.50993,0.376,ML,3,JSO W St,1,,,
314814,5,S,3,67,64000,22.639,517.932,38.569306,-121.510151,0.62,ML,3,W St,1,,,
314821,5,N,3,67,64000,24.185,519.478,38.59013,-121.504305,0.422,ML,5,Jibboom St,1,,,
314828,5,S,3,67,64000,24.185,519.478,38.590137,-121.504623,0.541,ML,5,Jibboom St,1,,,
314835,5,N,3,67,64000,21.866,517.159,38.55921,-121.513859,0.681,ML,5,Vallejo Way,1,,,
314843,5,S,3,67,64000,21.866,517.159,38.559254,-121.514189,0.781,ML,5,Vallejo Way,1,,,
314848,5,N,3,67,64000,21.075,516.368,38.548243,-121.509639,0.641,ML,4,10th Ave,1,,,
314853,5,S,3,67,64000,21.075,516.368,38.54827,-121.509944,0.64,ML,4,10th Ave,1,,,
314867,5,N,3,67,64000,16.066,511.359,38.480256,-121.509751,,OR,2,EB Pocket Rd,1,,,
314868,5,N,3,67,64000,16.066,511.359,38.480256,-121.509751,,OR,1,EB Pocket Rd,1,,,
314869,5,S,3,67,64000,16.066,511.359,38.480157,-121.510013,,OR,1,EB Pocket Rd,1,,,
314876,5,N,3,67,64000,16.066,511.359,38.480256,-121.509751,0.438,ML,3,EB Pocket Rd,1,,,
314877,5,S,3,67,64000,16.066,511.359,38.480157,-121.510013,0.709,ML,3,EB Pocket Rd,1,,,
314885,5,N,3,67,64000,16.23,511.523,38.482406,-121.510962,,OR,2,WB Pocket Rd,1,,,
314886,5,N,3,67,64000,16.23,511.523,38.482406,-121.510962,0.352,ML,3,WB Pocket Rd,1,,,
314896,5,N,3,67,64000,17.109,512.402,38.494489,-121.515973,,OR,1,EB Florin Rd,1,,,
314897,5,N,3,67,64000,17.109,512.402,38.494489,-121.515973,,OR,1,EB Florin Rd,1,,,
314898,5,N,3,67,64000,17.109,512.402,38.494489,-121.515973,,OR,1,WB Florin Rd,1,,,
314899,5,N,3,67,64000,17.109,512.402,38.494489,-121.515973,0.316,ML,3,EB Florin Rd,1,,,
314909,5,N,3,67,64000,17.402,512.695,38.498603,-121.517203,0.567,ML,4,WB Florin Rd,1,,,
314910,5,N,3,67,64000,17.402,512.695,38.498603,-121.517203,,OR,1,WB Florin Rd,1,,,
314911,5,S,3,67,64000,17.402,512.695,38.498579,-121.517451,,OR,1,WB Florin Rd,1,,,
314912,5,S,3,67,64000,17.402,512.695,38.498579,-121.517451,,OR,1,EB Florin Rd,1,,,
314922,5,N,3,67,64000,18.718,514.011,38.516925,-121.521864,,OR,2,43rd Ave,1,,,
314923,5,N,3,67,64000,18.718,514.011,38.516925,-121.521864,0.559,ML,4,43rd Ave,1,,,
314934,5,N,3,67,64000,19.363,514.656,38.526156,-121.52084,,OR,2,Seamas Ave,1,,,
314935,5,S,3,67,64000,19.363,514.656,38.526211,-121.521086,,OR,1,Seamas Ave,1,,,
314936,5,N,3,67,64000,19.363,514.656,38.526156,-121.52084,0.603,ML,4,Seamas Ave,1,,,
314942,50,W,3,67,64000,L0.561,3.717,38.567478,-121.507009,,OR,1,5th St,1,,,
314943,50,W,3,67,64000,L0.561,3.717,38.567478,-121.507009,,FF,2,FF 50WB -> 5NB,1,,,
314954,5,N,3,67,64000,23.188,518.481,38.57689,-121.507614,,OR,2,P St,1,,,
314955,5,N,3,67,64000,23.188,518.481,38.57689,-121.507614,0.447,ML,4,P St,1,,,
314956,5,S,3,67,64000,23.188,518.481,38.576947,-121.507861,,OR,1,P St,1,,,
314967,5,N,3,67,64000,20.585,515.878,38.541335,-121.51023,,OR,2,Sutterville Rd,1,,,
314968,5,N,3,67,64000,20.585,515.878,38.541335,-121.51023,0.575,ML,4,Sutterville Rd,1,,,
314969,5,S,3,67,64000,20.585,515.878,38.541441,-121.510511,,FR,1,Sutterville Rd,1,,,
314981,5,N,3,67,64000,23.533,518.826,38.581084,-121.504268,,OR,2,L St,1,,,
314982,5,N,3,67,64000,23.533,518.826,38.581084,-121.504268,0.291,ML,4,L St,1,,,
314983,5,N,3,67,64000,23.533,518.826,38.581084,-121.504268,,OR,2,J St,1,,,
314993,5,S,3,67,64000,25.967,521.26,38.614683,-121.512458,,OR,1,EB W. El Camino Ave,1,,,
314994,5,S,3,67,64000,25.967,521.26,38.614683,-121.512458,0.324,ML,5,EB W. El Camino Ave,1,,,
315005,5,S,3,67,64000,26.043,521.336,38.615705,-121.512986,,OR,2,WB W. El Camino Ave,1,,,
315006,5,S,3,67,64000,26.043,521.336,38.615705,-121.512986,0.481,ML,5,WB W. El Camino Ave,1,,,
315016,5,N,3,67,64000,23.77,519.063,38.584289,-121.502862,,OR,2,I St,1,,,
315017,5,N,3,67,64000,23.77,519.063,38.584289,-121.502862,0.325,ML,4,I St,1,,,
315030,5,S,3,67,64000,24.615,519.908,38.596348,-121.504123,0.249,ML,4,JSO Richards BL,1,,,
315031,5,S,3,67,64000,24.615,519.908,38.596348,-121.504123,,OR,2,JSO Richards BL,1,,,
315032,5,N,3,67,64000,24.615,519.908,38.596353,-121.503802,,OR,1,Richards Blvd,1,,,
315042,5,S,3,67,64000,25.395,520.688,38.607001,-121.508425,0.642,ML,4,WB Garden Highway,1,,,
315043,5,S,3,67,64000,25.395,520.688,38.607001,-121.508425,,OR,1,WB Garden Highway,1,,,
315044,5,S,3,67,64000,25.395,520.688,38.607001,-121.508425,,OR,1,WB Garden Highway,1,,,
315053,5,N,3,67,64000,25.432,520.725,38.60756,-121.508402,,OR,1,WB Garden Highway,1,,,
315054,5,N,3,67,64000,25.432,520.725,38.60756,-121.508402,1.107,ML,4,WB Garden Highway,1,,,
315055,5,N,3,67,64000,25.432,520.725,38.60756,-121.508402,,OR,1,WB Garden Highway,1,,,
315060,5,S,3,67,,12.178,507.471,38.428141,-121.487951,0.915,ML,3,Laguna Blvd,1,,,
315076,80,W,3,67,64000,M3.696,87.601,38.63434,-121.499686,,FR,2,NB Truxel Rd,1,,,
315098,50,W,3,67,,20.692,26.362,38.642728,-121.129685,0.703,ML,2,West of Scott Rd,1,,,
315105,50,E,3,67,,20.695,26.365,38.642469,-121.129621,0.737,ML,2,West of Scott Rd,1,,,
315804,80,E,3,67,,M0.371,84.276,38.602902,-121.54454,0.565,ML,3,Bryte Bend Bridge,1,,,
315822,99,N,3,67,64000,17.895,292.365,38.477038,-121.425542,0.373,HV,1,WB Mack Rd,1,,,
315823,99,N,3,67,22020,13.909,288.379,38.424808,-121.395775,0.236,HV,1,WB Laguna Blvd,1,,,
315824,99,S,3,67,,20.838,295.283,38.510121,-121.459962,0.647,HV,1,EB 47th Ave,1,,,
315825,99,N,3,67,64000,23.202,297.672,38.542279,-121.473702,0.416,HV,1,12th Ave,1,,,
315826,99,N,3,67,22020,14.218,288.688,38.429026,-121.397699,0.431,HV,1,Laguna Creek,1,,,
315827,99,N,3,67,22020,13.747,288.217,38.422588,-121.394785,0.31,HV,1,EB Laguna Blvd,1,,,
315828,99,N,3,67,22020,12.801,287.271,38.409665,-121.388824,2.744,HV,1,Elk Grove Blvd,1,,,
315830,99,S,3,67,22020,12.801,287.246,38.409634,-121.388992,2.981,HV,1,Elk Grove Blvd,1,,,
315831,99,N,3,67,22020,13.289,287.759,38.41632,-121.391936,0.473,HV,1,Red Fox,1,,,
315833,99,S,3,67,22020,13.764,288.209,38.422772,-121.395078,0.805,HV,1,EB Laguna Blvd,1,,,
315834,99,N,3,67,22020,15.517,289.987,38.446784,-121.40563,0.587,HV,1,Jacinto Rd,1,,,
315835,99,S,3,67,22020,16.318,290.763,38.457616,-121.410983,0.413,HV,1,WB Consumnes River,1,,,
315836,99,N,3,67,64000,17.161,291.631,38.468819,-121.416935,0.643,HV,1,Stockton Blvd,1,,,
315837,99,S,3,67,64000,17.057,291.502,38.46754,-121.416017,0.592,HV,1,Stockton Blvd,1,,,
315838,99,N,3,67,64000,17.553,292.023,38.473227,-121.421498,0.367,HV,1,EB Mack Rd,1,,,
315839,99,S,3,67,64000,17.502,291.947,38.472569,-121.421128,0.244,HV,1,Mack Rd,1,,,
315841,99,N,3,67,22020,16.154,290.624,38.455428,-121.409707,0.375,HV,1,EB Calvine Rd,1,,,
315842,99,N,3,67,22020,16.267,290.737,38.456958,-121.410442,0.503,HV,1,WB Calvine Rd,1,,,
315843,99,N,3,67,64000,18.299,292.769,38.481528,-121.430345,0.341,HV,1,Tangerine Ave,1,,,
315846,99,S,3,67,64000,18.576,293.021,38.484562,-121.433775,0.322,HV,1,Pomegranate Ave,1,,,
315847,99,N,3,67,,18.942,293.412,38.488691,-121.437961,0.459,HV,1,Orange Ave,1,,,
315849,99,N,3,67,,19.494,293.964,38.494847,-121.444486,0.394,HV,1,EB Florin Rd,1,,,
315850,99,N,3,67,,19.729,294.199,38.497462,-121.447279,0.351,HV,1,WB Florin Rd,1,,,
315852,99,N,3,67,,20.196,294.666,38.502687,-121.45279,0.512,HV,1,Turnbridge Dr,1,,,
315853,99,N,3,67,,20.753,295.223,38.509079,-121.459013,0.377,HV,1,EB 47th Ave,1,,,
315854,99,N,3,67,,21.457,295.927,38.518487,-121.464039,0.435,HV,1,Martin L. King Jr,1,,,
315855,99,N,3,67,,21.821,296.291,38.52335,-121.46665,0.29,HV,1,EB Fruitridge,1,,,
315856,99,N,3,67,,22.037,296.507,38.526244,-121.468176,0.382,HV,1,WB Fruitridge,1,,,
315857,99,S,3,67,64000,22.586,297.031,38.533524,-121.472307,0.69,HV,1,21st Ave UC,1,,,
315858,99,S,3,67,,21.82,296.265,38.523271,-121.466872,0.523,HV,1,Fruitridge Rd,1,,,
315860,51,S,3,67,64000,1.097,1.097,38.573898,-121.467078,2.997,HV,1,J St,1,,,
315861,51,S,3,67,64000,0.103,0.103,38.560243,-121.472946,0.6,HV,1,T St,1,,,
315862,80,E,3,67,,R10.3,94.205,38.644777,-121.384187,0.735,HV,1,Watt Ave,1,,,
315863,80,E,3,67,,11.864,95.364,38.654139,-121.367313,0.523,HV,1,Myrtle Ave,1,,,
315864,80,E,3,67,,13.1,96.6,38.667783,-121.352565,0.553,HV,1,E of Madison Ave,1,,,
315865,80,E,3,67,,13.726,97.226,38.674645,-121.345106,0.656,HV,1,Foothill Farm POC,1,,,
315866,80,E,3,67,,14.412,97.912,38.682188,-121.336967,0.424,HV,1,EB Greenback Lane,1,,,
315867,80,E,3,67,,14.574,98.074,38.683947,-121.335012,0.275,HV,1,WB Greenback Lane,1,,,
315868,80,E,3,67,,14.966,98.466,38.688215,-121.330296,0.479,HV,1,Springwood Dr,1,,,
315869,80,E,3,67,,14.963,98.463,38.688182,-121.330331,0.195,HV,1,Flaming Arrow Dr,1,,,
315870,80,E,3,67,,15.921,99.421,38.698664,-121.318884,0.747,HV,1,Weigh Station,1,,,
315871,80,E,3,67,,16.46,99.96,38.704565,-121.312447,0.384,HV,1,Antelope Rd. Off,1,,,
315872,99,S,3,67,22020,15.517,289.962,38.446758,-121.405805,0.908,HV,1,Jacinto Rd,1,,,
315873,99,N,3,67,,20.951,295.421,38.511704,-121.46048,0.352,HV,1,EB 47th Ave,1,,,
315874,99,S,3,67,64000,23.419,297.864,38.545423,-121.473985,0.403,HV,1,8th Ave. POC,1,,,
315875,99,S,3,67,64000,24.006,298.451,38.553902,-121.47426,2.793,HV,1,Broadway,1,,,
315876,80,E,3,67,,16.69,100.19,38.707089,-121.309709,0.37,HV,1,JEO Antelope Rd,1,,,
315877,80,E,3,67,,17.2,100.7,38.712665,-121.303606,0.512,HV,1,Westwood Park,1,,,
315878,80,E,3,67,,17.713,101.213,38.718275,-121.297471,0.643,HV,1,Auburn Oaks Ct,1,,,
315879,51,N,3,67,64000,0.179,0.179,38.561216,-121.472231,2.679,HV,1,T St,1,,,
315880,80,W,3,67,,R10.733,94.358,38.645697,-121.381619,1.052,HV,1,Rt. 244/NB Watt,1,,,
315881,80,W,3,67,,11.864,95.364,38.654384,-121.367632,0.759,HV,1,Myrtle Ave,1,,,
315882,80,W,3,67,,12.377,95.877,38.659994,-121.361406,0.325,HV,1,EB Madison to WB 80,1,,,
315883,80,W,3,67,,12.515,96.015,38.661506,-121.359735,0.341,HV,1,WB Madison,1,,,
315884,80,W,3,67,,13.06,96.56,38.667645,-121.353394,0.605,HV,1,E of Madison Ave,1,,,
315885,80,W,3,67,,13.726,97.226,38.674994,-121.345412,0.642,HV,1,Foothill Farm POC,1,,,
315886,80,W,3,67,,14.343,97.843,38.681781,-121.33798,0.386,HV,1,EB Elkhorn Blvd,1,,,
315887,80,W,3,67,,14.498,97.998,38.683477,-121.336101,0.31,HV,1,WB Elkhorn Blvd,1,,,
315888,80,W,3,67,,14.966,98.466,38.688624,-121.330464,0.479,HV,1,Springwood Dr,1,,,
315889,80,W,3,67,,14.963,98.463,38.688592,-121.330501,0.233,HV,1,Flaming Arrow Dr,1,,,
315890,80,W,3,67,,15.921,99.421,38.69913,-121.318965,0.775,HV,1,Weigh Station,1,,,
315891,80,W,3,67,,16.517,100.017,38.70566,-121.311747,0.395,HV,1,EB Antelope Rd,1,,,
315892,80,W,3,67,,16.712,100.212,38.707798,-121.309389,0.468,HV,1,WB Antelope Rd,1,,,
315893,80,W,3,67,,17.453,100.953,38.71594,-121.300485,0.498,HV,1,Westwood Park,1,,,
315894,50,E,3,67,,12.46,18.13,38.608682,-121.270954,0.881,HV,1,SB Sunrise Blvd,1,,,
315895,50,E,3,67,,12.574,18.244,38.609417,-121.269079,0.527,HV,1,NB Sunrise Blvd,1,,,
315896,50,E,3,67,,13.514,19.184,38.615299,-121.253397,0.813,HV,1,Pyrites Way,1,,,
315897,50,E,3,67,,14.2,19.87,38.619685,-121.242008,0.76,HV,1,W. of Canal,1,,,
315898,50,E,3,67,,15.034,20.704,38.624931,-121.228112,0.449,HV,1,W. of Hazel,1,,,
315899,50,E,3,67,,15.804,21.474,38.631173,-121.216288,0.442,HV,1,NB Hazel Ave,1,,,
315900,50,E,3,67,,19.314,24.984,38.641851,-121.155374,0.823,HV,1,NB Prairie City Rd,1,,,
315901,50,E,3,67,,19.526,25.196,38.641689,-121.151424,0.32,HV,1,SB Prairie City Rd,1,,,
315902,50,E,3,67,,20.695,26.365,38.642469,-121.129621,0.737,HV,1,West of Scott Rd,1,,,
315903,50,E,3,67,,21.427,27.097,38.643112,-121.115975,0.478,HV,1,SB Scott Rd,1,,,
315904,50,E,3,67,,21.65,27.32,38.643267,-121.112084,0.525,HV,1,NB Scott Rd,1,,,
315907,50,W,3,67,,21.558,27.228,38.643465,-121.113672,0.557,HV,1,NB East Bidwell,1,,,
315908,50,W,3,67,,21.364,27.034,38.64332,-121.117168,0.433,HV,1,SB East Bidwell,1,,,
315909,50,W,3,67,,20.692,26.362,38.642728,-121.129685,0.703,HV,1,West of Scott Rd,1,,,
315910,50,W,3,67,,19.281,24.951,38.642136,-121.155977,0.445,HV,1,NB Prairie City,1,,,
315911,50,W,3,67,,19.067,24.737,38.642303,-121.159864,0.701,HV,1,SB Prairie City,1,,,
315912,50,W,3,67,,17.879,23.549,38.641958,-121.181267,0.822,HV,1,Iron Point Rd,1,,,
315913,50,W,3,67,,16.923,22.593,38.639838,-121.198425,0.655,HV,1,Folsom Blvd,1,,,
315914,50,W,3,67,,15.815,21.485,38.631423,-121.216248,0.219,HV,1,NB Hazel Ave,1,,,
315915,50,W,3,67,,15.672,21.342,38.630255,-121.21846,0.39,HV,1,SB Hazel Ave,1,,,
315927,5,N,3,67,64000,28.145,523.438,38.644209,-121.526615,0.459,ML,4,WB Arena Blvd,1,,,
315928,5,N,3,67,64000,28.145,523.438,38.644209,-121.526615,,OR,2,WB Arena Blvd,1,,,
315938,5,S,3,67,64000,27.999,523.292,38.642232,-121.525894,0.609,ML,4,EB Arena Blvd,1,,,
315939,5,S,3,67,64000,27.999,523.292,38.642232,-121.525894,,OR,2,EB Arena Blvd,1,,,
315955,5,S,3,67,64000,28.147,523.44,38.644208,-121.526971,0.484,ML,3,WB Arena Blvd,1,,,
315956,5,S,3,67,64000,28.147,523.44,38.644208,-121.526971,,OR,2,WB Arena Blvd,1,,,
315957,5,S,3,67,64000,28.147,523.44,38.644208,-121.526971,,FR,2,WB Arena Blvd,1,,,
315969,5,N,3,67,64000,27.985,523.278,38.642076,-121.525453,0.623,ML,4,EB Arena Blvd,1,,,
315970,5,N,3,67,64000,27.985,523.278,38.642076,-121.525453,,OR,2,EB Arena Blvd,1,,,
315971,5,N,3,67,64000,27.985,523.278,38.642076,-121.525453,,FR,2,EB Arena Blvd,1,,,
