Timestamp,Location Identifier,Total Flow
1/2/2013 0:00,17901,905
1/2/2013 0:00,18000,1485
1/2/2013 0:00,18001,0
1/2/2013 0:00,18200,2434
1/2/2013 0:00,18201,963
1/2/2013 0:00,18300,0
1/2/2013 0:00,18301,0
1/2/2013 0:00,18400,0
1/2/2013 0:00,18401,0
1/2/2013 0:00,18700,0
1/2/2013 0:00,18701,0
1/2/2013 0:00,18801,0
1/2/2013 0:00,20100,4670
1/2/2013 0:00,20101,4292
1/2/2013 0:00,20200,5193
1/2/2013 0:00,20201,5074
1/2/2013 0:00,20300,3154
1/2/2013 0:00,20301,2770
1/2/2013 0:00,20400,0
1/2/2013 0:00,20401,0
1/2/2013 0:00,20500,0
1/2/2013 0:00,20501,0
1/2/2013 0:00,20600,1227
1/2/2013 0:00,20801,2174
1/2/2013 0:00,21200,3272
1/2/2013 0:00,21201,14559
1/2/2013 0:00,21300,13760
1/2/2013 0:00,21301,7103
1/2/2013 0:00,22100,702
1/2/2013 0:00,22101,808
1/2/2013 0:00,22103,195
1/2/2013 0:00,22200,918
1/2/2013 0:00,22201,1183
1/2/2013 0:00,22400,0
1/2/2013 0:00,22401,0
1/2/2013 0:00,24000,7340
1/2/2013 0:00,24001,9382
1/2/2013 0:00,24200,9083
1/2/2013 0:00,24201,2503
1/2/2013 0:00,24700,3201
1/2/2013 0:00,24701,165
1/2/2013 0:00,24800,0
1/2/2013 0:00,24901,789
1/3/2013 0:00,200,16754
1/3/2013 0:00,201,5155
1/3/2013 0:00,300,1626
1/3/2013 0:00,301,12
1/3/2013 0:00,500,16433
1/3/2013 0:00,501,4127
1/3/2013 0:00,700,4233
1/3/2013 0:00,701,14093
1/3/2013 0:00,900,0
1/3/2013 0:00,901,0
1/3/2013 0:00,1100,2134
1/3/2013 0:00,1101,1160
1/3/2013 0:00,1600,9190
1/3/2013 0:00,1601,5720
1/3/2013 0:00,2500,43
1/3/2013 0:00,2501,844
1/3/2013 0:00,3100,3784
1/3/2013 0:00,3101,14006
1/3/2013 0:00,3400,10835
1/3/2013 0:00,3401,15015
1/3/2013 0:00,3501,21401
1/3/2013 0:00,3502,2080
1/3/2013 0:00,3700,6692
1/3/2013 0:00,3701,4839
1/3/2013 0:00,4100,4210
1/3/2013 0:00,4201,2764
1/3/2013 0:00,4300,5710
1/3/2013 0:00,4301,3533
1/3/2013 0:00,4600,11470
1/3/2013 0:00,4601,6533
1/3/2013 0:00,4800,0
1/3/2013 0:00,4801,0
1/3/2013 0:00,5001,0
1/3/2013 0:00,5100,0
1/3/2013 0:00,5200,6041
1/3/2013 0:00,5201,18263
1/3/2013 0:00,5300,806
1/3/2013 0:00,5301,5174
1/3/2013 0:00,6000,1560
1/3/2013 0:00,6001,9570
1/3/2013 0:00,6700,12883
1/3/2013 0:00,6701,5549
1/3/2013 0:00,8000,7747
1/3/2013 0:00,8001,11271
1/3/2013 0:00,8101,2823
1/3/2013 0:00,8200,12016
1/3/2013 0:00,8300,0
1/3/2013 0:00,8301,0
1/3/2013 0:00,8500,1697
1/3/2013 0:00,8501,5278
1/3/2013 0:00,8600,7690
1/3/2013 0:00,8601,5566
1/3/2013 0:00,10101,0
1/3/2013 0:00,10200,0
1/3/2013 0:00,10400,0
1/3/2013 0:00,10401,0
1/3/2013 0:00,11000,5549
1/3/2013 0:00,11001,1872
1/3/2013 0:00,11100,2970
1/3/2013 0:00,11101,11849
1/3/2013 0:00,11200,10041
1/3/2013 0:00,12000,4131
1/3/2013 0:00,12001,1358
1/3/2013 0:00,12700,0
1/3/2013 0:00,12701,0
1/3/2013 0:00,12800,0
1/3/2013 0:00,12801,0
1/3/2013 0:00,13000,4982
1/3/2013 0:00,13001,7806
1/3/2013 0:00,13100,0
1/3/2013 0:00,13101,0
1/3/2013 0:00,13200,13892
1/3/2013 0:00,13301,1031
1/3/2013 0:00,13400,7314
1/3/2013 0:00,13501,6359
1/3/2013 0:00,13600,4219
1/3/2013 0:00,13601,1342
1/3/2013 0:00,14000,4822
1/3/2013 0:00,14001,3250
1/3/2013 0:00,14100,7208
1/3/2013 0:00,14101,1962
1/3/2013 0:00,14200,2598
1/3/2013 0:00,14201,8046
1/3/2013 0:00,14800,0
1/3/2013 0:00,14801,0
1/3/2013 0:00,14901,0
1/3/2013 0:00,15000,0
1/3/2013 0:00,15001,0
1/3/2013 0:00,15500,2225
1/3/2013 0:00,15501,2383
1/3/2013 0:00,15600,5495
1/3/2013 0:00,15601,3349
1/3/2013 0:00,15900,12294
1/3/2013 0:00,15901,14169
1/3/2013 0:00,16100,1232
1/3/2013 0:00,16101,2840
1/3/2013 0:00,16200,0
1/3/2013 0:00,16900,0
1/3/2013 0:00,16901,0
1/3/2013 0:00,17000,0
1/3/2013 0:00,17300,13403
1/3/2013 0:00,17401,7747
1/3/2013 0:00,17500,5104
1/3/2013 0:00,17600,0
1/3/2013 0:00,17601,0
1/3/2013 0:00,17700,0
1/3/2013 0:00,17701,0
1/3/2013 0:00,17800,5730
1/3/2013 0:00,17801,3438
1/3/2013 0:00,17900,327
1/3/2013 0:00,17901,923
1/3/2013 0:00,18000,1569
1/3/2013 0:00,18001,0
1/3/2013 0:00,18200,2591
1/3/2013 0:00,18201,1080
1/3/2013 0:00,18300,0
1/3/2013 0:00,18301,0
1/3/2013 0:00,18400,0
1/3/2013 0:00,18401,0
1/3/2013 0:00,18700,0
1/3/2013 0:00,18701,0
1/3/2013 0:00,18801,0
1/3/2013 0:00,20100,4729
1/3/2013 0:00,20101,4464
1/3/2013 0:00,20200,5427
1/3/2013 0:00,20201,5191
1/3/2013 0:00,20300,3271
1/3/2013 0:00,20301,2741
1/3/2013 0:00,20400,0
1/3/2013 0:00,20401,0
1/3/2013 0:00,20500,0
1/3/2013 0:00,20501,0
1/3/2013 0:00,20600,1290
1/3/2013 0:00,20801,2377
1/3/2013 0:00,21200,3652
1/3/2013 0:00,21201,15006
1/3/2013 0:00,21300,14857
1/3/2013 0:00,21301,7663
1/3/2013 0:00,22100,865
1/3/2013 0:00,22101,860
1/3/2013 0:00,22103,183
1/3/2013 0:00,22200,995
1/3/2013 0:00,22201,1247
1/3/2013 0:00,22400,0
1/3/2013 0:00,22401,0
1/3/2013 0:00,24000,7688
1/3/2013 0:00,24001,9536
1/3/2013 0:00,24200,9537
1/3/2013 0:00,24201,2599
1/3/2013 0:00,24700,3356
1/3/2013 0:00,24701,246
1/3/2013 0:00,24800,0
1/3/2013 0:00,24901,10340
1/4/2013 0:00,200,16630
1/4/2013 0:00,201,5379
1/4/2013 0:00,300,1429
1/4/2013 0:00,301,3
1/4/2013 0:00,500,16507
1/4/2013 0:00,501,3931
1/4/2013 0:00,700,4128
1/4/2013 0:00,701,14357
1/4/2013 0:00,900,0
1/4/2013 0:00,901,0
1/4/2013 0:00,1100,2251
1/4/2013 0:00,1101,1094
1/4/2013 0:00,1600,9741
1/4/2013 0:00,1601,5818
1/4/2013 0:00,2500,72
1/4/2013 0:00,2501,708
1/4/2013 0:00,3100,3987
1/4/2013 0:00,3101,14182
1/4/2013 0:00,3400,10994
1/4/2013 0:00,3401,14058
1/4/2013 0:00,3501,21275
1/4/2013 0:00,3502,2040
1/4/2013 0:00,3700,6344
1/4/2013 0:00,3701,5244
1/4/2013 0:00,4100,4266
1/4/2013 0:00,4201,2755
1/4/2013 0:00,4300,5996
1/4/2013 0:00,4301,3603
1/4/2013 0:00,4600,11557
1/4/2013 0:00,4601,6378
1/4/2013 0:00,4800,0
1/4/2013 0:00,4801,0
1/4/2013 0:00,5001,0
1/4/2013 0:00,5100,0
1/4/2013 0:00,5200,5884
1/4/2013 0:00,5201,18210
1/4/2013 0:00,5300,753
1/4/2013 0:00,5301,5243
1/4/2013 0:00,6000,1491
1/4/2013 0:00,6001,9502
1/4/2013 0:00,6700,13195
1/4/2013 0:00,6701,5576
