Timestamp,Location Identifier,Total Flow
8/3/2013 0:00,17800,3458
8/3/2013 0:00,17801,1955
8/3/2013 0:00,17900,0
8/3/2013 0:00,17901,0
8/3/2013 0:00,18000,1341
8/3/2013 0:00,18001,0
8/3/2013 0:00,18200,1730
8/3/2013 0:00,18201,530
8/3/2013 0:00,18300,3003
8/3/2013 0:00,18301,1338
8/3/2013 0:00,18400,0
8/3/2013 0:00,18401,0
8/3/2013 0:00,18700,0
8/3/2013 0:00,18701,0
8/3/2013 0:00,18801,0
8/3/2013 0:00,20100,3432
8/3/2013 0:00,20101,3159
8/3/2013 0:00,20200,3672
8/3/2013 0:00,20201,4084
8/3/2013 0:00,20300,2470
8/3/2013 0:00,20301,1861
8/3/2013 0:00,20400,0
8/3/2013 0:00,20401,0
8/3/2013 0:00,20500,2317
8/3/2013 0:00,20501,12434
8/3/2013 0:00,20600,666
8/3/2013 0:00,20801,1192
8/3/2013 0:00,21200,2170
8/3/2013 0:00,21201,10456
8/3/2013 0:00,21300,9773
8/3/2013 0:00,21301,4733
8/3/2013 0:00,22100,648
8/3/2013 0:00,22101,684
8/3/2013 0:00,22103,150
8/3/2013 0:00,22200,835
8/3/2013 0:00,22201,1037
8/3/2013 0:00,22400,0
8/3/2013 0:00,22401,0
8/3/2013 0:00,24000,4081
8/3/2013 0:00,24001,6655
8/3/2013 0:00,24200,6803
8/3/2013 0:00,24201,1013
8/3/2013 0:00,24700,2420
8/3/2013 0:00,24701,255
8/3/2013 0:00,24800,0
8/3/2013 0:00,24901,5876
8/4/2013 0:00,200,10636
8/4/2013 0:00,201,3421
8/4/2013 0:00,300,5622
8/4/2013 0:00,301,296
8/4/2013 0:00,500,9765
8/4/2013 0:00,501,2009
8/4/2013 0:00,700,2681
8/4/2013 0:00,701,9734
8/4/2013 0:00,900,0
8/4/2013 0:00,901,0
8/4/2013 0:00,1100,6307
8/4/2013 0:00,1101,5610
8/4/2013 0:00,1600,428
8/4/2013 0:00,1601,522
8/4/2013 0:00,2500,1324
8/4/2013 0:00,2501,3691
8/4/2013 0:00,3100,1997
8/4/2013 0:00,3101,9937
8/4/2013 0:00,3400,6789
8/4/2013 0:00,3401,10118
8/4/2013 0:00,3501,14603
8/4/2013 0:00,3502,1043
8/4/2013 0:00,3700,3687
8/4/2013 0:00,3701,3023
8/4/2013 0:00,4100,2383
8/4/2013 0:00,4201,2366
8/4/2013 0:00,4300,3669
8/4/2013 0:00,4301,3033
8/4/2013 0:00,4600,6733
8/4/2013 0:00,4601,5020
8/4/2013 0:00,4800,0
8/4/2013 0:00,4801,0
8/4/2013 0:00,5001,0
8/4/2013 0:00,5100,0
8/4/2013 0:00,5200,3517
8/4/2013 0:00,5201,13314
8/4/2013 0:00,5300,220
8/4/2013 0:00,5301,2889
8/4/2013 0:00,6000,1005
8/4/2013 0:00,6001,6325
8/4/2013 0:00,6700,0
8/4/2013 0:00,6701,0
8/4/2013 0:00,8000,3471
8/4/2013 0:00,8001,6018
8/4/2013 0:00,8101,1096
8/4/2013 0:00,8200,6532
8/4/2013 0:00,8300,1322
8/4/2013 0:00,8301,1886
8/4/2013 0:00,8500,755
8/4/2013 0:00,8501,2412
8/4/2013 0:00,8600,3976
8/4/2013 0:00,8601,2779
8/4/2013 0:00,10101,0
8/4/2013 0:00,10200,0
8/4/2013 0:00,10400,0
8/4/2013 0:00,10401,0
8/4/2013 0:00,11000,3196
8/4/2013 0:00,11001,1643
8/4/2013 0:00,11100,1672
8/4/2013 0:00,11101,8366
8/4/2013 0:00,11200,6076
8/4/2013 0:00,12000,2222
8/4/2013 0:00,12001,820
8/4/2013 0:00,12700,0
8/4/2013 0:00,12701,0
8/4/2013 0:00,12800,0
8/4/2013 0:00,12801,0
8/4/2013 0:00,13000,2820
8/4/2013 0:00,13001,4939
8/4/2013 0:00,13100,0
8/4/2013 0:00,13101,0
8/4/2013 0:00,13200,7426
8/4/2013 0:00,13301,359
8/4/2013 0:00,13400,0
8/4/2013 0:00,13501,0
8/4/2013 0:00,13600,1734
8/4/2013 0:00,13601,989
8/4/2013 0:00,14000,0
8/4/2013 0:00,14001,0
8/4/2013 0:00,14100,4094
8/4/2013 0:00,14101,603
8/4/2013 0:00,14200,1447
